Date,ADANIENT.NS,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2018-01-29,114.466835021973,416.908447265625,1080.05224609375,602.2841796875,2698.14501953125,489.560424804688,167.058746337891,378.564727783203,135.26708984375,2075.81469726563,580.031555175781,148.639801025391,1040.34362792969,446.571533203125,2567.55419921875,1126.30102539063,400.867553710938,466.55517578125,2732.716796875,245.326522827148,1230.74145507813,343.536529541016,1660.90393066406,475.247741699219,192.992172241211,267.860076904297,221.859268188477,1270.37646484375,710.316711425781,8942.8076171875,339.213562011719,102.792037963867,128.287414550781,71.0540466308594,426.049560546875,287.979858398438,17296.388671875,544.547119140625,282.522247314453,59.9468841552734,1313.51782226563,457.717834472656,871.303833007813,4236.34716796875,484.109924316406,106.478164672852
2018-01-30,113.366966247559,408.888275146484,1056.2861328125,590.547790527344,2693.6533203125,485.898010253906,163.464935302734,381.020690917969,139.816329956055,2081.78735351563,571.496154785156,150.684066772461,1020.96221923828,436.918670654297,2496.07836914063,1106.04821777344,396.252990722656,465.5869140625,2767.3095703125,240.535751342773,1233.33959960938,339.310150146484,1654.75598144531,470.326232910156,192.677108764648,263.889373779297,216.477416992188,1268.55798339844,710.827758789063,8887.8837890625,335.837554931641,102.341346740723,128.068588256836,71.3468399047852,419.821197509766,289.317779541016,16811.115234375,548.251770019531,284.581787109375,59.3880958557129,1294.62927246094,456.317718505859,859.588623046875,4209.81298828125,473.212005615234,105.160652160645
2018-01-31,114.386360168457,409.461151123047,1057.78625488281,590.398620605469,2676.68920898438,479.589630126953,163.411376953125,380.372100830078,141.745361328125,2072.29736328125,558.480834960938,147.556121826172,982.672729492188,421.610443115234,2517.98217773438,1103.005859375,390.767181396484,467.966766357422,2770.01049804688,243.00227355957,1206.123046875,339.022033691406,1671.00744628906,462.130157470703,190.0166015625,264.665283203125,220.635665893555,1256.66979980469,709.108520507813,8830.451171875,336.434265136719,102.311294555664,127.22435760498,70.9259567260742,424.636047363281,289.040985107422,16694.4453125,537.09130859375,272.084503173828,56.6459312438965,1277.9990234375,463.658752441406,845.394226074219,4227.9521484375,461.73095703125,104.611335754395
2018-02-01,114.815574645996,409.365661621094,1080.94250488281,589.602905273438,2737.48754882813,502.117370605469,168.436874389648,379.1181640625,141.183944702148,2097.22729492188,553.670776367188,145.610382080078,986.832641601563,408.840942382813,2623.07885742188,1130.43713378906,390.113647460938,464.572052001953,2801.15185546875,243.097152709961,1207.79675292969,332.538360595703,1711.37438964844,459.860290527344,192.747131347656,276.2578125,223.023178100586,1291.35803222656,742.284973144531,8730.3037109375,329.304016113281,101.590156555176,121.877754211426,71.3102188110352,416.927825927734,282.397399902344,16933.8515625,513.381225585938,269.931427001953,55.9790802001953,1288.77734375,462.447875976563,807.915100097656,4237.06982421875,465.905853271484,103.255210876465
2018-02-02,105.80200958252,399.053955078125,1066.78625488281,561.853393554688,2599.80908203125,491.887451171875,158.643966674805,365.238433837891,137.383331298828,2091.01147460938,548.106323242188,143.024261474609,972.131286621094,402.323577880859,2601.04443359375,1073.34020996094,392.490203857422,454.504302978516,2718.98461914063,237.025650024414,1208.63342285156,321.876373291016,1678.82360839844,459.317810058594,192.782104492188,272.926025390625,216.059600830078,1255.73840332031,715.799560546875,8348.4267578125,321.403411865234,99.2765045166016,120.502014160156,70.5965805053711,399.479431152344,274.369781494141,16531.541015625,510.510070800781,257.293731689453,53.8660545349121,1294.95727539063,468.805053710938,799.359558105469,4032.52392578125,450.065643310547,103.203704833984
2018-02-05,107.009178161621,389.744781494141,1063.22399902344,563.196105957031,2555.0927734375,490.118499755859,156.311401367188,380.674774169922,137.037841796875,2042.45715332031,547.115966796875,145.216278076172,978.182006835938,400.987915039063,2575.43774414063,1044.05444335938,393.381408691406,446.536437988281,2728.70263671875,233.942459106445,1194.14416503906,316.689483642578,1632.78540039063,457.288909912109,195.512680053711,265.851928710938,211.344268798828,1209.78332519531,706.738891601563,8431.9990234375,321.369689941406,99.9075012207031,118.031967163086,71.9140853881836,398.507659912109,275.015655517578,16140.7666015625,516.298583984375,255.655502319336,53.3518600463867,1274.24145507813,476.070373535156,780.012329101563,4000.63452148438,443.588287353516,102.568550109863
2018-02-06,104.78263092041,386.498474121094,1040.8642578125,560.659851074219,2514.62719726563,488.783111572266,161.882308959961,379.766754150391,134.518478393555,2004.30004882813,532.167236328125,143.024261474609,948.448425292969,397.047210693359,2579.30029296875,1013.05749511719,377.814880371094,442.558410644531,2657.75317382813,231.855392456055,1167.36791992188,317.650024414063,1604.04724121094,445.055267333984,191.486877441406,258.503875732422,205.683868408203,1200.37939453125,698.65380859375,8342.857421875,316.036560058594,99.3365859985352,115.968322753906,71.3468399047852,394.068206787109,269.202545166016,16026.423828125,511.065765380859,249.664352416992,53.3880195617676,1230.73596191406,459.155731201172,760.908203125,3948.7744140625,429.804840087891,101.160911560059
2018-02-07,105.560585021973,388.598999023438,1051.03637695313,556.333251953125,2514.98852539063,499.491333007813,159.885726928711,372.070220947266,137.12419128418,2013.14770507813,536.882934570313,146.595565795898,957.949890136719,400.021667480469,2619.62744140625,1005.92639160156,371.754547119141,436.958770751953,2676.17504882813,233.373275756836,1156.18176269531,319.427001953125,1583.93530273438,445.577453613281,192.642105102539,264.710876464844,206.181274414063,1183.25695800781,694.286071777344,8284.541015625,315.61767578125,101.096397399902,118.813621520996,71.5481109619141,395.084197998047,270.17138671875,16490.935546875,508.935638427734,262.255157470703,53.1710891723633,1213.40808105469,456.431182861328,761.880432128906,3938.06494140625,430.541564941406,99.3413009643555
2018-02-08,109.718627929688,386.784912109375,1053.80187988281,565.384216308594,2532.955078125,503.995910644531,161.882308959961,371.68115234375,137.685638427734,2047.45629882813,577.815185546875,147.777770996094,973.691284179688,413.103759765625,2637.16772460938,1054.13317871094,374.051879882813,438.860290527344,2688.03100585938,232.614318847656,1171.0673828125,320.675750732422,1592.60925292969,455.701934814453,191.906982421875,277.672637939453,209.255218505859,1195.36694335938,699.025573730469,8385.6650390625,314.671722412109,100.027053833008,118.000671386719,71.6037139892578,399.567779541016,278.106781005859,16499.1796875,540.981384277344,262.536041259766,53.9463996887207,1221.27136230469,460.328765869141,778.50537109375,4020.5107421875,440.856170654297,99.4957733154297
2018-02-09,112.72314453125,380.960693359375,1060.08325195313,554.543029785156,2485.87255859375,504.205200195313,159.666610717773,365.368194580078,136.879501342773,2053.27392578125,586.067749023438,147.851699829102,961.06982421875,415.632995605469,2595.07788085938,1054.41845703125,381.835235595703,431.522430419922,2660.94189453125,231.001602172852,1174.15014648438,313.855895996094,1572.59252929688,445.617645263672,189.981597900391,282.37353515625,205.325729370117,1179.26477050781,697.027587890625,8297.822265625,313.935302734375,99.7521209716797,117.156463623047,71.6037139892578,396.608184814453,273.493225097656,16534.49609375,539.684631347656,260.4765625,55.0591545104981,1220.24475097656,450.490264892578,774.665100097656,4007.2919921875,434.900726318359,97.8478164672852
2018-02-12,116.559265136719,385.114013671875,1072.88024902344,561.1572265625,2529.8671875,521.755065917969,160.095123291016,367.011260986328,134.619247436523,2111.38427734375,586.303527832031,148.097946166992,979.931030273438,417.612884521484,2609.4287109375,1076.62036132813,371.992248535156,437.857086181641,2710.31762695313,230.764419555664,1184.19116210938,313.375671386719,1608.76538085938,443.066467285156,188.931411743164,283.651397705078,207.504364013672,1198.11694335938,693.263977050781,8466.5888671875,321.693939208984,100.760299682617,119.438957214355,73.5679931640625,404.404754638672,266.434417724609,16449.015625,545.658630371094,266.889038085938,57.2926940917969,1218.43823242188,446.781890869141,786.574829101563,4052.63940429688,446.044189453125,99.2039566040039
2018-02-14,117.739624023438,394.327667236328,1067.95812988281,540.966613769531,2494.29418945313,517.125915527344,162.641937255859,376.004943847656,132.474212646484,2107.68969726563,581.116088867188,151.201309204102,993.356018066406,413.643707275391,2621.2314453125,1071.34326171875,371.457550048828,439.373626708984,2698.423828125,230.764419555664,1188.55102539063,306.363677978516,1615.10375976563,441.03759765625,186.5859375,282.556060791016,207.404891967773,1207.60961914063,694.146728515625,8358.6435546875,327.236541748047,99.5687866210938,116.155921936035,72.4375991821289,412.422180175781,254.85432434082,16312.990234375,532.367919921875,263.940216064453,56.8829460144043,1195.64855957031,462.788391113281,791.095642089844,4028.7119140625,443.219909667969,100.748931884766
2018-02-15,115.217971801758,393.086486816406,1064.4892578125,540.767639160156,2521.36474609375,511.280853271484,163.333465576172,370.945983886719,136.778701782227,2103.9736328125,571.40185546875,151.767822265625,990.89794921875,416.011901855469,2650.48999023438,1049.37915039063,372.210083007813,439.081970214844,2687.90795898438,238.590957641602,1196.25805664063,315.680908203125,1607.19287109375,447.746948242188,187.706161499023,280.958679199219,207.345169067383,1197.98400878906,696.377075195313,8375.9609375,341.571594238281,99.7215423583984,117.750556945801,73.3456115722656,413.305633544922,257.1611328125,16840.3671875,533.247680664063,261.225433349609,56.2843780517578,1201.41796875,458.361175537109,792.213745117188,4040.62817382813,439.658905029297,100.422760009766
2018-02-16,111.489143371582,387.119110107422,1072.36437988281,534.949279785156,2489.60205078125,504.095611572266,163.158142089844,362.946807861328,134.08659362793,2115.56469726563,576.353393554688,149.501861572266,988.581665039063,419.374816894531,2555.81665039063,1045.95617675781,371.180297851563,438.311981201172,2662.72265625,234.938583374023,1190.92932128906,308.380798339844,1581.21862792969,453.211029052734,186.550933837891,285.157562255859,208.946823120117,1178.51062011719,691.172973632813,8205.7529296875,342.006195068359,99.4771347045898,116.875076293945,72.4746704101563,406.966796875,250.655944824219,16471.57421875,532.784729003906,257.995788574219,55.4166831970215,1204.37438964844,442.241027832031,780.887390136719,4019.88403320313,431.984405517578,99.9077835083008
2018-02-19,108.860191345215,376.043548583984,1050.33337402344,537.634704589844,2430.80932617188,498.365234375,159.988006591797,358.320220947266,131.538482666016,2094.0419921875,566.261840820313,150.437774658203,961.306213378906,407.713653564453,2533.49755859375,1036.115234375,362.109649658203,438.218688964844,2641.00463867188,234.843704223633,1176.66015625,307.132171630859,1554.10070800781,454.697509765625,184.905624389648,276.303405761719,210.140548706055,1149.32299804688,673.423156738281,8101.65966796875,338.125701904297,99.5382461547852,115.874534606934,71.9558029174805,409.484680175781,247.749404907227,16268.06640625,519.957153320313,250.834503173828,52.1306457519531,1200.49377441406,433.235137939453,781.616516113281,3971.8828125,430.572265625,99.5472869873047
2018-02-20,106.231231689453,377.046020507813,1056.00476074219,528.832397460938,2446.24926757813,499.715606689453,159.603317260742,361.563201904297,130.4443359375,2094.39599609375,569.138305664063,152.900726318359,958.564453125,409.920837402344,2517.30859375,1063.64135742188,359.43603515625,434.718872070313,2649.95874023438,236.029541015625,1173.04907226563,304.730804443359,1546.71374511719,456.786682128906,184.310516357422,278.950500488281,208.071395874023,1144.97595214844,658.87939453125,8099.61669921875,341.096343994141,100.332588195801,116.937599182129,72.2708282470703,406.878387451172,248.810516357422,16427.18359375,518.197265625,246.060256958008,52.3274841308594,1209.17858886719,434.559509277344,809.13037109375,3995.03857421875,426.919250488281,100.062286376953
2018-02-21,105.909324645996,377.714477539063,1056.75500488281,532.910278320313,2416.37133789063,495.64453125,155.483535766602,362.903564453125,128.860778808594,2110.16772460938,563.290893554688,152.974594116211,951.8046875,410.347137451172,2559.33276367188,1055.9873046875,373.477630615234,433.365692138672,2660.09326171875,228.297866821289,1171.99194335938,306.603820800781,1519.59606933594,460.985137939453,187.776184082031,272.287139892578,209.91178894043,1138.05590820313,658.321899414063,8155.42431640625,342.217926025391,99.1716232299805,118.907402038574,71.8816757202148,410.522766113281,252.178451538086,16498.650390625,486.938812255859,249.570693969727,51.4959335327148,1249.23510742188,450.452484130859,800.040161132813,3986.30712890625,422.560089111328,100.319786071777
2018-02-22,109.074798583984,385.734680175781,1048.22387695313,527.390258789063,2385.65161132813,493.491882324219,155.863403320313,359.833648681641,127.047691345215,2148.25854492188,556.122985839844,153.467224121094,963.622436523438,402.304626464844,2512.82885742188,1055.79711914063,372.725036621094,432.385681152344,2652.81591796875,227.586364746094,1168.33642578125,305.787414550781,1547.47631835938,466.348693847656,187.006011962891,271.739471435547,213.383590698242,1146.21789550781,670.914123535156,8017.345703125,339.774261474609,98.2244873046875,116.374794006348,70.510368347168,408.314056396484,251.532562255859,16231.875,501.479888916016,245.404968261719,51.2227668762207,1252.478515625,456.052825927734,794.790100097656,3955.76977539063,414.701354980469,100.474266052246
2018-02-23,109.638130187988,388.12158203125,1032.94250488281,533.755737304688,2395.35693359375,500.248718261719,159.082214355469,368.005767822266,127.775909423828,2195.17626953125,561.781860351563,153.171676635742,992.788635253906,410.565032958984,2499.3525390625,1080.80395507813,378.508026123047,438.766967773438,2663.103515625,233.895050048828,1165.43017578125,310.013793945313,1566.53979492188,464.299713134766,188.371292114258,280.182830810547,215.044906616211,1154.8232421875,667.847290039063,8077.46923828125,341.553527832031,99.9354019165039,118.688537597656,71.6222457885742,412.687225341797,254.715911865234,16707.25,527.597961425781,253.40885925293,54.4525604248047,1262.99072265625,470.318695068359,791.581726074219,3971.689453125,430.11181640625,101.281097412109
2018-02-26,110.308799743652,396.285034179688,1035.75500488281,549.3212890625,2413.24340820313,517.519592285156,163.128921508789,365.930297851563,128.697311401367,2196.4365234375,556.547424316406,154.698699951172,978.84375,415.632995605469,2542.51782226563,1122.54516601563,374.725372314453,445.999847412109,2695.98608398438,233.563003540039,1174.37048339844,314.144073486328,1612.1015625,457.449615478516,186.620941162109,288.534881591797,219.879608154297,1192.572265625,683.413208007813,8362.1240234375,343.465545654297,99.5687866210938,119.032470703125,72.6970443725586,414.652954101563,253.239562988281,16483.02734375,514.909484863281,256.029968261719,54.6494026184082,1244.88232421875,463.507385253906,796.929077148438,3995.23193359375,442.360382080078,100.113784790039
2018-02-27,111.086753845215,391.893035888672,1040.95812988281,535.496337890625,2434.09741210938,510.384033203125,161.361221313477,372.286437988281,126.899108886719,2190.90673828125,553.152038574219,152.211074829102,979.032958984375,423.628173828125,2539.5908203125,1114.32067871094,376.250366210938,443.899993896484,2732.29711914063,231.760528564453,1185.86474609375,309.437408447266,1606.28698730469,462.110046386719,186.515930175781,290.360473632813,217.472229003906,1187.1162109375,687.502197265625,8256.1279296875,349.532867431641,101.157493591309,117.875625610352,73.2900238037109,419.865325927734,246.9189453125,16358.3466796875,504.582458496094,257.434143066406,53.9705047607422,1249.25537109375,462.069458007813,799.748413085938,4029.29077148438,442.759460449219,100.165283203125
2018-02-28,109.208930969238,389.888000488281,1047.89575195313,525.898315429688,2422.78833007813,503.442810058594,159.749374389648,370.60009765625,127.671867370605,2209.48779296875,556.122985839844,152.285003662109,969.909545898438,423.864990234375,2566.06713867188,1096.01721191406,372.44775390625,439.618621826172,2740.83203125,232.804061889648,1160.67407226563,300.888671875,1602.04553222656,471.109710693359,185.570739746094,284.974975585938,216.974822998047,1169.41711425781,676.861633300781,8218.7529296875,349.609466552734,99.7521209716797,117.750556945801,73.271484375,421.654357910156,247.288055419922,16128.9296875,495.830047607422,257.902221679688,53.9584541320801,1246.25793457031,463.658752441406,793.477661132813,4009.51171875,447.425598144531,100.525779724121
2018-03-01,106.848236083984,387.739715576172,1048.97375488281,522.91455078125,2423.02856445313,498.230682373047,161.609603881836,369.908294677734,131.342575073242,2187.19018554688,548.625,154.132247924805,962.8662109375,422.775604248047,2594.55395507813,1109.23364257813,373.437896728516,437.320404052734,2725.7431640625,228.440170288086,1166.39892578125,292.916198730469,1620.7275390625,466.348693847656,184.835601806641,278.859283447266,217.999450683594,1166.79992675781,680.764709472656,8239.6455078125,353.561981201172,99.5993499755859,118.626007080078,73.1603088378906,418.937744140625,241.890151977539,16101.666015625,495.876403808594,257.293731689453,54.2356338500977,1247.34594726563,463.091217041016,787.69287109375,4007.2919921875,438.523132324219,100.422760009766
2018-03-05,107.787139892578,385.686920166016,1036.83288574219,521.720947265625,2360.98706054688,502.022705078125,159.427978515625,364.460205078125,129.08366394043,2168.87524414063,546.314270019531,150.634826660156,956.862731933594,413.170043945313,2576.41088867188,1085.60571289063,369.199829101563,436.293792724609,2710.15966796875,217.815063476563,1144.81958007813,291.379302978516,1610.099609375,464.400146484375,182.21012878418,266.217010498047,218.85498046875,1153.93615722656,687.316345214844,8166.8916015625,347.463165283203,99.7826461791992,116.030891418457,72.993537902832,408.203643798828,243.135833740234,16131.50390625,508.0556640625,258.042602539063,52.6970596313477,1275.330078125,477.432739257813,786.429077148438,3951.427734375,442.60595703125,99.8906097412109
2018-03-06,99.9002685546875,386.928131103516,1032.7548828125,514.559753417969,2325.41455078125,496.362152099609,159.505889892578,357.931121826172,132.32341003418,2134.69897460938,550.888549804688,151.225952148438,958.375427246094,412.345916748047,2570.80883789063,1078.18896484375,369.47705078125,430.76416015625,2714.31274414063,214.257537841797,1139.05004882813,283.406799316406,1630.21166992188,462.572174072266,179.584609985352,267.905670166016,215.363250732422,1138.58813476563,669.008972167969,8001.048828125,346.330322265625,99.8132019042969,115.937026977539,71.5851745605469,402.350708007813,236.722930908203,16150.71484375,492.495910644531,256.638397216797,53.0063858032227,1249.44030761719,467.140106201172,785.213745117188,4004.39770507813,431.247650146484,98.5173034667969
2018-03-07,92.3889846801758,359.907623291016,1038.05200195313,509.885192871094,2329.18408203125,481.961517333984,157.616470336914,348.678039550781,131.78840637207,2161.02221679688,547.210327148438,151.201309204102,936.725219726563,407.258972167969,2574.521484375,1060.07604980469,376.111602783203,427.579376220703,2708.59765625,212.92936706543,1139.62268066406,275.386352539063,1624.44494628906,459.659332275391,181.965057373047,264.254516601563,215.890487670898,1120.75634765625,657.764282226563,8059.177734375,347.033081054688,99.9048614501953,113.49828338623,71.659294128418,393.030181884766,227.588043212891,15698.76953125,486.105255126953,251.723785400391,52.0382499694824,1243.13708496094,460.934295654297,792.213745117188,3968.84375,431.002044677734,97.9679794311523
2018-03-08,90.6452789306641,370.410278320313,1057.1298828125,517.742553710938,2345.22607421875,484.796813964844,158.561172485352,347.034942626953,131.431747436523,2144.962890625,545.135375976563,150.487045288086,947.975708007813,406.084320068359,2591.70166015625,1046.52648925781,376.547393798828,432.304077148438,2733.21142578125,211.26921081543,1139.00634765625,285.231872558594,1614.81799316406,464.701416015625,181.229904174805,264.0263671875,215.333404541016,1138.94287109375,675.28173828125,8105.837890625,347.285247802734,101.004730224609,112.654037475586,72.419075012207,402.61572265625,236.953598022461,15619.7939453125,476.61181640625,255.936370849609,51.0902061462402,1233.4873046875,459.5341796875,794.984558105469,3975.06665039063,436.404907226563,97.9164962768555
2018-03-09,83.7509918212891,360.814666748047,1058.53625488281,502.62451171875,2354.4501953125,494.926971435547,161.108001708984,347.77001953125,130.599517822266,2142.04296875,538.580627441406,149.772766113281,944.194030761719,403.526672363281,2615.26953125,1046.24145507813,373.517272949219,431.884094238281,2732.94506835938,208.897521972656,1145.70031738281,281.149597167969,1618.05895996094,467.413452148438,181.509963989258,266.490814208984,215.363250732422,1144.88708496094,677.0009765625,8042,344.911499023438,100.454780578613,112.497718811035,71.4925231933594,403.344573974609,233.677978515625,15524.7548828125,469.387634277344,251.208938598633,48.7482032775879,1245.86743164063,468.615814208984,796.345642089844,3936.42456054688,437.233795166016,97.8649978637695
2018-03-12,87.0505981445313,369.121337890625,1060.78625488281,516.399841308594,2372.37670898438,502.281768798828,162.184234619141,364.546691894531,132.784103393555,2153.1025390625,547.634826660156,146.620162963867,958.469909667969,407.031616210938,2648.28759765625,1051.61352539063,383.280944824219,435.663818359375,2815.35913085938,215.965118408203,1166.35485839844,288.785827636719,1654.041015625,476.392883300781,189.1064453125,271.876342773438,218.974349975586,1162.23120117188,684.992980957031,8181.00537109375,343.184020996094,104.579299926758,114.967788696289,72.2708282470703,410.942321777344,233.308883666992,15671.01953125,474.805877685547,258.417083740234,50.0457420349121,1253.27954101563,468.880798339844,806.067932128906,4029.19482421875,440.794769287109,99.8047943115234
2018-03-13,85.7092895507813,367.784637451172,1069.03625488281,528.633483886719,2383.6064453125,508.096832275391,163.688980102539,368.654357910156,138.698837280273,2154.4970703125,545.842712402344,145.240905761719,978.938293457031,413.302581787109,2698.08422851563,1054.65612792969,379.062530517578,434.030639648438,2820.46508789063,214.542129516602,1163.14025878906,292.33984375,1648.51281738281,475.609527587891,188.651382446289,277.033630371094,215.651718139648,1155.7548828125,681.182800292969,8130.6298828125,346.843841552734,103.509994506836,116.23397064209,72.2893447875977,411.627075195313,235.015914916992,16295.912109375,484.669647216797,260.429748535156,50.5237770080566,1185.38317871094,468.578063964844,828.283142089844,4023.40576171875,443.772552490234,101.830406188965
2018-03-14,87.8553848266602,364.824768066406,1065.94274902344,533.258422851563,2366.60205078125,509.412322998047,166.552307128906,365.454650878906,137.554504394531,2134.05737304688,545.041076660156,144.378921508789,997.279479980469,413.293212890625,2697.83178710938,1066.58911132813,382.251190185547,435.022155761719,2773.3330078125,215.063888549805,1159.92504882813,293.972717285156,1652.18237304688,474.404144287109,187.671157836914,274.249633789063,215.223968505859,1156.19836425781,676.72216796875,8214.4345703125,344.479034423828,103.693290710449,114.334701538086,72.029914855957,410.390197753906,237.184295654297,16465.267578125,481.705780029297,260.710571289063,49.85693359375,1185.42431640625,483.676361083984,840.970642089844,4081.537109375,441.040374755859,100.886260986328
2018-03-15,89.6259155273438,364.872497558594,1088.25500488281,526.793579101563,2365.15795898438,501.728698730469,168.125213623047,363.595428466797,137.331619262695,2153.74438476563,538.674926757813,145.561111450195,1025.35876464844,413.539459228516,2683.7001953125,1053.46765136719,379.914215087891,438.825347900391,2774.43774414063,213.356292724609,1144.99536132813,289.554260253906,1660.18908691406,475.087127685547,185.920806884766,269.411804199219,215.999923706055,1148.96801757813,682.902160644531,8206.3095703125,347.726623535156,103.815505981445,114.14478302002,72.1967010498047,402.770324707031,234.093200683594,16315.4150390625,478.325347900391,261.740295410156,49.1499137878418,1178.361328125,478.189544677734,848.26220703125,4042.12329101563,442.759460449219,100.731750488281
